agentid,date,agent,department,answered,resolved,speedofanswer,avgtalkduration,satisfaction,callpurpose
ID4313,17/03/2015 16:42,Joe,Washing Machine,N,N,,,,Broken Product
ID4314,17/03/2015 16:42,Martha,Toaster,Y,Y,51,0:04:34,4,Returns
ID4315,17/03/2015 16:46,Becky,Television,Y,Y,70,0:05:35,4,How-to
ID4316,17/03/2015 16:46,Diane,Washing Machine,Y,Y,58,0:06:20,2,Returns
ID4317,17/03/2015 16:52,Jim,Air Conditioner,N,N,,,,Returns
ID4318,17/03/2015 16:52,Greg,Fridge,N,N,,,,How-to
ID4319,17/03/2015 17:12,Greg,Television,Y,Y,39,0:03:54,5,
ID4320,17/03/2015 17:12,Joe,Toaster,Y,Y,55,0:03:25,1,Broken Product
ID4321,17/03/2015 17:13,Diane,Washing Machine,Y,Y,80,0:03:05,3,How-to
ID4322,17/03/2015 17:13,Dan,Toaster,Y,Y,68,0:03:29,4,Broken Product
ID4323,17/03/2015 17:24,Diane,Air Conditioner,Y,Y,96,0:02:14,3,Broken Product
ID4324,17/03/2015 17:24,Greg,Toaster,Y,Y,32,0:03:48,3,Broken Product
ID4325,17/03/2015 17:26,Stewart,Fridge,N,N,,,,Billing
ID4326,17/03/2015 17:26,Diane,Television,Y,Y,90,0:01:53,3,Broken Product
ID4327,17/03/2015 17:48,Dan,Television,Y,Y,108,0:03:15,4,Returns
ID4328,17/03/2015 17:48,Stewart,Air Conditioner,Y,N,120,0:05:34,4,Returns
ID4329,17/03/2015 18:00,Dan,Washing Machine,Y,Y,21,0:04:39,5,Returns
ID4330,17/03/2015 18:00,Greg,Washing Machine,N,N,,,,Billing
ID4331,18/03/2015 9:14,Martha,Toaster,Y,N,59,0:02:47,4,New Purchase
ID4332,18/03/2015 9:14,Stewart,Fridge,Y,Y,14,0:05:22,3,Broken Product
ID4333,18/03/2015 9:21,Joe,Washing Machine,N,N,,,,Billing
ID4334,18/03/2015 9:21,Stewart,Television,Y,Y,57,0:00:44,3,Returns
ID4335,18/03/2015 10:32,Dan,Television,Y,Y,123,0:04:04,3,Returns
ID4336,18/03/2015 10:32,Dan,Television,Y,Y,71,0:05:41,3,Billing
ID4337,18/03/2015 10:56,Stewart,Washing Machine,Y,N,71,0:04:16,3,Broken Product
ID4338,18/03/2015 10:56,Martha,Air Conditioner,Y,Y,41,0:06:22,3,
ID4339,18/03/2015 11:38,Dan,Washing Machine,N,N,,,,Returns
ID4421,20/03/2015 9:05,Stewart,Fridge,N,N,,,,Returns
ID4340,18/03/2015 11:38,Martha,Air Conditioner,Y,Y,80,0:05:43,4,Returns
ID4341,18/03/2015 12:02,Stewart,Toaster,N,N,,,,How-to
ID4342,18/03/2015 12:02,Greg,Toaster,Y,Y,57,0:01:12,2,Billing
ID4343,18/03/2015 12:30,Stewart,Television,Y,Y,17,0:02:39,3,
ID4344,18/03/2015 12:30,Martha,Fridge,Y,Y,93,0:04:47,5,How-to
ID4345,18/03/2015 12:51,Greg,Toaster,Y,Y,13,0:00:43,3,Returns
ID4346,18/03/2015 12:51,Stewart,Toaster,Y,Y,64,0:01:42,4,How-to
ID4347,18/03/2015 13:36,Stewart,Air Conditioner,Y,Y,98,0:01:50,5,How-to
ID4348,18/03/2015 13:36,Greg,Air Conditioner,Y,N,83,0:02:28,2,Billing
ID4349,18/03/2015 13:49,Martha,Television,Y,N,116,0:06:18,5,Broken Product
ID4350,18/03/2015 13:49,Becky,Television,Y,Y,104,0:00:46,2,
ID4351,18/03/2015 14:02,Martha,Television,Y,Y,83,0:05:34,5,
ID4352,18/03/2015 14:02,Martha,Fridge,Y,Y,26,0:06:48,4,Returns
ID4353,18/03/2015 14:25,Diane,Fridge,Y,Y,47,0:00:36,2,Returns
ID4354,18/03/2015 14:25,Jim,Washing Machine,N,N,,,,How-to
ID4355,18/03/2015 14:41,Dan,Fridge,N,N,,,,Returns
ID4356,18/03/2015 14:41,Joe,Air Conditioner,Y,N,34,0:03:07,4,Returns
ID4357,18/03/2015 14:52,Becky,Air Conditioner,Y,Y,65,0:03:42,5,Returns
ID4358,18/03/2015 14:52,Diane,Television,Y,Y,54,0:06:19,3,
ID4359,18/03/2015 14:52,Joe,Air Conditioner,Y,Y,108,0:05:15,4,New Purchase
ID4360,18/03/2015 14:52,Jim,Washing Machine,Y,Y,114,0:04:42,4,Billing
ID4361,18/03/2015 15:48,Jim,Fridge,Y,Y,109,0:02:59,3,Broken Product
ID4362,18/03/2015 15:48,Jim,Television,Y,Y,115,0:03:35,3,How-to
ID4363,18/03/2015 16:03,Joe,Television,Y,Y,125,0:04:07,3,Returns
ID4364,18/03/2015 16:03,Joe,Air Conditioner,Y,Y,116,0:03:19,4,New Purchase
ID4365,18/03/2015 16:16,Greg,Fridge,Y,Y,12,0:02:51,3,Returns
ID4366,18/03/2015 16:16,Becky,Television,Y,Y,96,0:02:14,5,Returns
ID4367,18/03/2015 16:30,Diane,Television,Y,Y,13,0:05:17,5,Returns
ID4368,18/03/2015 16:30,Jim,Toaster,N,N,,,,Returns
ID4369,18/03/2015 16:58,Jim,Washing Machine,Y,Y,96,0:06:22,3,Returns
ID4370,18/03/2015 16:58,Greg,Toaster,N,N,,,,Broken Product
ID4371,18/03/2015 17:08,Dan,Television,Y,Y,37,0:05:55,3,Billing
ID4372,18/03/2015 17:08,Stewart,Air Conditioner,Y,Y,45,0:06:15,4,Returns
ID4373,18/03/2015 17:22,Becky,Television,Y,Y,44,0:02:44,5,
ID4374,18/03/2015 17:22,Greg,Washing Machine,N,N,,,,Broken Product
ID4375,18/03/2015 17:26,Martha,Washing Machine,Y,Y,65,0:03:19,3,Broken Product
ID4376,18/03/2015 17:26,Martha,Television,Y,Y,48,0:02:07,4,New Purchase
ID4377,18/03/2015 17:41,Stewart,Air Conditioner,Y,Y,119,0:02:34,1,How-to
ID4378,18/03/2015 17:41,Jim,Washing Machine,Y,N,102,0:05:16,3,
ID4379,19/03/2015 9:15,Stewart,Washing Machine,Y,Y,30,0:05:10,5,Billing
ID4380,19/03/2015 9:15,Joe,Toaster,Y,Y,51,0:05:19,1,New Purchase
ID4381,19/03/2015 9:47,Jim,Washing Machine,N,N,,,,New Purchase
ID4382,19/03/2015 9:47,Becky,Air Conditioner,Y,Y,39,0:05:10,5,Returns
ID4383,19/03/2015 10:03,Becky,Toaster,Y,Y,102,0:05:27,2,Returns
ID4384,19/03/2015 10:03,Stewart,Toaster,Y,Y,112,0:00:40,3,Broken Product
ID4385,19/03/2015 10:14,Becky,Toaster,N,N,,,,How-to
ID4386,19/03/2015 10:14,Martha,Air Conditioner,Y,Y,42,0:04:36,5,How-to
ID4387,19/03/2015 11:12,Greg,Fridge,Y,Y,87,0:01:28,3,Billing
ID4388,19/03/2015 11:12,Becky,Toaster,N,N,,,,Broken Product
ID4389,19/03/2015 11:13,Becky,Washing Machine,Y,Y,123,0:02:32,3,How-to
ID4390,19/03/2015 11:13,Stewart,Toaster,N,N,,,,How-to
ID4391,19/03/2015 11:29,Dan,Washing Machine,Y,Y,98,0:01:26,3,Returns
ID4392,19/03/2015 11:29,Jim,Television,Y,Y,45,0:00:39,4,Billing
ID4393,19/03/2015 12:14,Stewart,Toaster,Y,Y,50,0:02:14,3,Broken Product
ID4394,19/03/2015 12:14,Joe,Toaster,Y,Y,102,0:04:30,4,Billing
ID4395,19/03/2015 12:27,Diane,Fridge,Y,Y,93,0:02:12,1,How-to
ID4396,19/03/2015 12:27,Stewart,Fridge,Y,Y,28,0:05:27,3,How-to
ID4397,19/03/2015 12:59,Jim,Toaster,N,N,,,,Broken Product
ID4398,19/03/2015 12:59,Martha,Television,N,N,,,,Returns
ID4399,19/03/2015 12:59,Joe,Air Conditioner,Y,N,123,0:00:46,4,Broken Product
ID4400,19/03/2015 12:59,Greg,Fridge,Y,Y,112,0:04:09,4,Returns
ID4401,19/03/2015 13:07,Stewart,Washing Machine,Y,Y,12,0:01:16,3,Billing
ID4402,19/03/2015 13:07,Dan,Washing Machine,Y,Y,107,0:06:01,4,Billing
ID4403,19/03/2015 13:55,Diane,Air Conditioner,Y,Y,97,0:03:38,2,
ID4404,19/03/2015 13:55,Joe,Washing Machine,N,N,,,,Broken Product
ID4405,19/03/2015 14:18,Joe,Fridge,N,N,,,,Broken Product
ID4406,19/03/2015 14:18,Diane,Fridge,Y,Y,98,0:06:47,4,
ID4407,19/03/2015 15:21,Jim,Television,Y,Y,96,0:05:49,2,
ID4408,19/03/2015 15:21,Diane,Toaster,N,N,,,,New Purchase
ID4409,19/03/2015 15:24,Joe,Toaster,Y,Y,60,0:01:17,1,Billing
ID4410,19/03/2015 15:24,Joe,Washing Machine,Y,Y,115,0:04:56,3,Broken Product
ID4411,19/03/2015 15:28,Martha,Washing Machine,Y,Y,86,0:02:17,4,New Purchase
ID4412,19/03/2015 15:28,Martha,Toaster,Y,Y,99,0:02:10,2,Returns
ID4413,19/03/2015 15:34,Greg,Fridge,Y,N,55,0:03:31,4,Returns
ID4414,19/03/2015 15:34,Joe,Television,Y,N,100,0:01:32,2,Billing
ID4415,19/03/2015 16:27,Becky,Washing Machine,Y,Y,101,0:01:24,4,Returns
ID4416,19/03/2015 16:27,Joe,Toaster,Y,Y,105,0:06:19,5,
ID4417,19/03/2015 16:33,Stewart,Toaster,N,N,,,,Returns
ID4418,19/03/2015 16:33,Greg,Washing Machine,Y,Y,47,0:06:54,4,Broken Product
ID4419,19/03/2015 16:43,Greg,Fridge,Y,Y,123,0:02:40,3,Billing
ID4420,19/03/2015 16:43,Jim,Television,Y,N,108,0:04:39,3,
ID4422,20/03/2015 9:05,Martha,Air Conditioner,Y,Y,35,0:01:07,5,Broken Product
ID4423,20/03/2015 9:57,Jim,Air Conditioner,Y,Y,80,0:03:07,5,Returns
ID4424,20/03/2015 9:57,Dan,Air Conditioner,Y,Y,16,0:02:55,5,How-to
ID4425,20/03/2015 10:17,Dan,Fridge,Y,Y,102,0:06:15,3,New Purchase
ID4426,20/03/2015 10:17,Stewart,Television,N,N,,,,Billing
ID4427,20/03/2015 10:19,Joe,Television,Y,Y,111,0:06:16,3,Billing
ID4428,20/03/2015 10:19,Becky,Toaster,Y,Y,81,0:04:45,4,Broken Product
ID4429,20/03/2015 10:42,Diane,Washing Machine,N,N,,,,New Purchase
ID4430,20/03/2015 10:42,Martha,Air Conditioner,Y,Y,32,0:00:36,5,How-to
ID4431,20/03/2015 11:12,Dan,Toaster,N,N,,,,How-to
ID4432,20/03/2015 11:12,Diane,Television,Y,Y,52,0:03:14,3,New Purchase
ID4433,20/03/2015 11:25,Martha,Air Conditioner,Y,Y,112,0:03:11,5,Billing
ID4434,20/03/2015 11:25,Becky,Air Conditioner,Y,Y,30,0:06:15,3,Broken Product
ID4435,20/03/2015 11:47,Becky,Fridge,Y,Y,91,0:01:59,1,New Purchase
ID4436,20/03/2015 11:47,Greg,Television,Y,Y,53,0:05:15,3,New Purchase
ID4437,20/03/2015 11:55,Becky,Washing Machine,N,N,,,,Billing
ID4438,20/03/2015 11:55,Diane,Washing Machine,N,N,,,,Broken Product
ID4439,20/03/2015 12:12,Jim,Air Conditioner,Y,Y,40,0:05:02,3,Billing
ID4440,20/03/2015 12:12,Diane,Washing Machine,Y,Y,45,0:05:46,5,New Purchase
ID4441,20/03/2015 12:24,Jim,Television,N,N,,,,Broken Product
ID4442,20/03/2015 12:24,Stewart,Fridge,Y,Y,89,0:03:37,2,Billing
ID4443,20/03/2015 13:07,Becky,Air Conditioner,Y,Y,24,0:01:50,5,Billing
ID4444,20/03/2015 13:07,Diane,Air Conditioner,Y,Y,76,0:05:04,3,How-to
ID4445,20/03/2015 13:12,Greg,Television,Y,Y,27,0:04:17,2,Billing
ID4446,20/03/2015 13:12,Stewart,Washing Machine,Y,N,27,0:02:31,4,Returns
ID4447,20/03/2015 13:42,Diane,Washing Machine,Y,Y,104,0:05:32,2,Returns
ID4448,20/03/2015 13:42,Diane,Fridge,Y,Y,110,0:03:29,1,Billing
ID4449,20/03/2015 13:46,Joe,Washing Machine,Y,Y,51,0:05:11,4,Returns
ID4450,20/03/2015 13:46,Dan,Washing Machine,Y,Y,65,0:05:49,2,Broken Product
ID4451,20/03/2015 14:26,Greg,Fridge,Y,Y,21,0:03:12,4,How-to
ID4452,20/03/2015 14:26,Becky,Television,Y,Y,29,0:01:13,3,Returns
ID4453,20/03/2015 15:23,Diane,Toaster,N,N,,,,How-to
ID4454,20/03/2015 15:23,Joe,Air Conditioner,N,N,,,,Billing
ID4455,20/03/2015 15:41,Stewart,Washing Machine,Y,Y,124,0:03:03,4,Broken Product
ID4456,20/03/2015 15:41,Greg,Television,Y,Y,21,0:04:24,1,New Purchase
ID4457,20/03/2015 15:43,Martha,Fridge,Y,Y,121,0:02:18,3,Broken Product
ID4458,20/03/2015 15:43,Becky,Air Conditioner,N,N,,,,How-to
ID4459,20/03/2015 15:43,Dan,Toaster,Y,Y,56,0:02:47,2,Broken Product
ID4460,20/03/2015 15:43,Greg,Washing Machine,Y,Y,10,0:06:13,3,Returns
ID4461,20/03/2015 15:44,Martha,Toaster,Y,Y,56,0:02:52,4,New Purchase
ID4462,20/03/2015 15:44,Joe,Toaster,N,N,,,,Billing
ID4463,20/03/2015 15:56,Jim,Air Conditioner,Y,Y,17,0:00:31,3,Broken Product
ID4464,20/03/2015 15:56,Martha,Washing Machine,Y,Y,37,0:00:50,5,Returns
ID4465,20/03/2015 16:06,Becky,Television,Y,Y,108,0:01:06,5,New Purchase
ID4466,20/03/2015 16:06,Diane,Air Conditioner,Y,Y,18,0:05:43,5,Billing
ID4467,20/03/2015 16:50,Martha,Television,N,N,,,,Returns
ID4468,20/03/2015 16:50,Martha,Television,Y,Y,77,0:04:43,4,How-to
ID4469,20/03/2015 17:32,Diane,Television,Y,Y,34,0:04:31,1,How-to
ID4470,20/03/2015 17:32,Greg,Washing Machine,Y,Y,73,0:01:42,3,How-to
ID4471,20/03/2015 17:44,Martha,Television,N,N,,,,Returns
ID4472,20/03/2015 17:44,Greg,Fridge,Y,Y,120,0:02:42,3,Broken Product
ID4473,20/03/2015 17:57,Stewart,Air Conditioner,Y,Y,100,0:05:17,1,Returns
ID4474,20/03/2015 17:57,Martha,Toaster,Y,Y,93,0:06:18,4,Billing
ID4475,20/03/2015 17:58,Diane,Television,Y,N,17,0:00:49,4,Returns
ID4476,20/03/2015 17:58,Stewart,Toaster,Y,Y,17,0:05:09,2,Billing
ID4477,21/03/2015 9:01,Jim,Washing Machine,Y,Y,56,0:04:25,2,Broken Product
ID4478,21/03/2015 9:01,Diane,Fridge,N,N,,,,New Purchase
ID4479,21/03/2015 9:04,Dan,Washing Machine,Y,Y,97,0:02:39,2,Billing
ID4480,21/03/2015 9:04,Stewart,Television,Y,Y,25,0:06:20,4,Returns
ID4481,21/03/2015 9:27,Diane,Air Conditioner,Y,Y,47,0:02:50,4,Broken Product
ID4482,21/03/2015 9:27,Jim,Toaster,Y,Y,70,0:01:55,3,
ID4483,21/03/2015 10:01,Greg,Air Conditioner,Y,Y,86,0:03:07,3,Returns
ID4484,21/03/2015 10:01,Stewart,Washing Machine,Y,Y,92,0:04:09,5,Broken Product
ID4485,21/03/2015 10:35,Greg,Fridge,Y,Y,122,0:01:28,3,Returns
ID4486,21/03/2015 10:35,Diane,Television,Y,Y,11,0:06:48,3,Billing
ID4487,21/03/2015 10:43,Diane,Air Conditioner,Y,Y,27,0:06:08,3,Broken Product
ID4488,21/03/2015 10:43,Greg,Washing Machine,N,N,,,,Billing
ID4489,21/03/2015 11:09,Becky,Toaster,Y,Y,17,0:01:58,4,Returns
ID4490,21/03/2015 11:09,Greg,Toaster,Y,Y,113,0:03:14,3,How-to
ID4491,21/03/2015 11:31,Dan,Toaster,N,N,,,,Returns
ID4492,21/03/2015 11:31,Becky,Television,Y,Y,101,0:03:22,3,Broken Product
ID4493,21/03/2015 11:47,Becky,Washing Machine,Y,Y,69,0:02:34,1,Returns
ID4494,21/03/2015 11:47,Stewart,Air Conditioner,Y,Y,24,0:03:57,3,Broken Product
ID4495,21/03/2015 11:55,Becky,Air Conditioner,Y,Y,84,0:02:00,4,Returns
ID4496,21/03/2015 11:55,Greg,Air Conditioner,N,N,,,,Broken Product
ID4497,21/03/2015 12:00,Diane,Toaster,N,N,,,,Billing
ID4498,21/03/2015 12:00,Diane,Air Conditioner,N,N,,,,Broken Product
ID4499,21/03/2015 12:18,Martha,Television,Y,Y,92,0:04:10,3,Broken Product
ID4500,21/03/2015 12:18,Joe,Fridge,N,N,,,,Billing
ID4501,21/03/2015 12:53,Stewart,Toaster,N,N,,,,Returns
ID4502,21/03/2015 12:53,Diane,Television,Y,Y,114,0:03:55,2,How-to
ID4503,21/03/2015 12:53,Diane,Toaster,Y,Y,109,0:04:39,3,Returns
ID4504,21/03/2015 12:53,Diane,Air Conditioner,Y,Y,89,0:02:31,3,How-to
ID4505,21/03/2015 13:09,Dan,Toaster,Y,Y,124,0:03:38,3,
ID4506,21/03/2015 13:09,Martha,Television,Y,Y,43,0:01:07,5,Broken Product
ID4507,21/03/2015 13:30,Dan,Washing Machine,Y,Y,110,0:05:20,5,Broken Product
ID4508,21/03/2015 13:30,Becky,Television,Y,Y,31,0:03:19,4,Billing
ID4509,21/03/2015 13:49,Stewart,Toaster,N,N,,,,Returns
ID4510,21/03/2015 13:49,Diane,Fridge,N,N,,,,Broken Product
ID4511,21/03/2015 14:12,Diane,Television,Y,Y,17,0:04:48,3,Broken Product
ID4512,21/03/2015 14:12,Becky,Washing Machine,Y,Y,111,0:05:25,3,Billing
ID4513,21/03/2015 14:16,Diane,Fridge,Y,Y,10,0:03:21,2,
ID4514,21/03/2015 14:16,Stewart,Washing Machine,Y,Y,121,0:01:29,1,Returns
ID4515,21/03/2015 14:22,Dan,Toaster,Y,Y,114,0:01:58,4,Billing
ID4516,21/03/2015 14:22,Greg,Air Conditioner,Y,Y,49,0:00:32,4,How-to
ID4517,21/03/2015 14:29,Greg,Fridge,Y,Y,114,0:03:25,1,Billing
ID4518,21/03/2015 14:29,Jim,Television,Y,Y,75,0:02:42,3,Broken Product
ID4519,21/03/2015 14:36,Jim,Toaster,Y,N,42,0:03:25,5,Broken Product
ID4520,21/03/2015 14:36,Greg,Toaster,Y,Y,95,0:04:57,3,Billing
ID4521,21/03/2015 15:12,Stewart,Fridge,Y,Y,88,0:06:25,3,Billing
ID4522,21/03/2015 15:12,Joe,Air Conditioner,Y,Y,51,0:02:48,3,Broken Product
ID4523,21/03/2015 15:15,Martha,Washing Machine,Y,Y,28,0:00:49,1,Broken Product
ID4524,21/03/2015 15:15,Diane,Toaster,Y,N,86,0:06:14,4,
ID4525,21/03/2015 15:24,Diane,Washing Machine,Y,N,60,0:03:18,4,How-to
ID4526,21/03/2015 15:24,Joe,Television,Y,Y,60,0:04:47,2,Billing
ID4527,21/03/2015 16:06,Dan,Toaster,Y,Y,63,0:01:51,4,Broken Product
ID4528,21/03/2015 16:06,Joe,Air Conditioner,Y,Y,23,0:06:21,4,Broken Product
ID4529,21/03/2015 16:12,Greg,Air Conditioner,N,N,,,,Broken Product
ID4530,21/03/2015 16:12,Becky,Television,Y,Y,100,0:01:48,4,Returns
ID4531,21/03/2015 16:52,Jim,Fridge,Y,Y,105,0:00:32,4,How-to
ID4532,21/03/2015 16:52,Greg,Air Conditioner,Y,Y,29,0:02:11,4,Broken Product
ID4533,21/03/2015 17:26,Becky,Fridge,N,N,,,,
ID4534,21/03/2015 17:26,Stewart,Toaster,Y,N,98,0:04:09,2,Billing
ID4535,21/03/2015 17:32,Dan,Washing Machine,Y,Y,108,0:05:28,4,
ID4536,21/03/2015 17:32,Becky,Toaster,N,N,,,,Broken Product
ID4537,21/03/2015 17:42,Stewart,Washing Machine,Y,Y,116,0:06:33,5,How-to
ID4538,21/03/2015 17:42,Stewart,Television,Y,Y,78,0:05:30,4,How-to
ID4539,22/03/2015 9:44,Diane,Toaster,N,N,,,,How-to
ID4540,22/03/2015 9:44,Greg,Toaster,Y,Y,81,0:03:51,3,How-to
ID4541,22/03/2015 9:46,Diane,Television,Y,Y,84,0:00:53,2,Returns
ID4542,22/03/2015 9:46,Stewart,Washing Machine,Y,Y,24,0:05:34,4,Returns
ID4543,22/03/2015 10:03,Dan,Television,Y,Y,114,0:05:43,3,How-to
ID4544,22/03/2015 10:03,Diane,Washing Machine,N,N,,,,How-to
ID4545,22/03/2015 10:07,Greg,Washing Machine,Y,N,32,0:03:11,5,Billing
ID4546,22/03/2015 10:07,Martha,Washing Machine,Y,Y,16,0:03:10,4,Returns
ID4547,22/03/2015 10:14,Jim,Fridge,Y,N,104,0:04:44,5,Billing
ID4548,22/03/2015 10:14,Stewart,Air Conditioner,Y,Y,40,0:00:53,3,New Purchase
ID4549,22/03/2015 11:19,Joe,Washing Machine,Y,Y,80,0:02:47,4,How-to
ID4550,22/03/2015 11:19,Jim,Toaster,Y,Y,88,0:05:10,4,Returns
ID4551,22/03/2015 12:00,Joe,Fridge,Y,Y,86,0:03:39,3,Billing
ID4552,22/03/2015 12:00,Martha,Television,Y,Y,57,0:06:38,4,How-to
ID4553,22/03/2015 12:05,Jim,Washing Machine,Y,Y,96,0:06:10,5,How-to
ID4554,22/03/2015 12:05,Jim,Air Conditioner,Y,Y,72,0:04:20,2,Returns
ID4555,22/03/2015 12:07,Jim,Fridge,Y,Y,37,0:01:16,5,How-to
ID4556,22/03/2015 12:07,Jim,Air Conditioner,N,N,,,,Returns
ID4557,22/03/2015 12:46,Martha,Air Conditioner,Y,Y,37,0:00:32,1,Billing
ID4558,22/03/2015 12:46,Becky,Television,Y,Y,10,0:01:49,5,Broken Product
ID4559,22/03/2015 13:26,Diane,Fridge,N,N,,,,How-to
ID4560,22/03/2015 13:26,Dan,Air Conditioner,Y,Y,120,0:02:03,3,New Purchase
ID4561,22/03/2015 13:27,Becky,Washing Machine,Y,Y,95,0:04:04,4,Broken Product
ID4562,22/03/2015 13:27,Jim,Air Conditioner,Y,Y,74,0:05:55,3,Billing
ID4563,22/03/2015 13:32,Diane,Washing Machine,N,N,,,,Returns
ID4564,22/03/2015 13:32,Diane,Television,N,N,,,,How-to
ID4565,22/03/2015 13:43,Stewart,Air Conditioner,Y,Y,77,0:01:20,3,
ID4566,22/03/2015 13:43,Joe,Air Conditioner,Y,Y,50,0:03:31,4,Broken Product
ID4567,22/03/2015 14:13,Diane,Toaster,Y,Y,94,0:04:52,3,Billing
ID4568,22/03/2015 14:13,Becky,Air Conditioner,Y,Y,109,0:03:09,2,Returns
ID4569,22/03/2015 14:48,Dan,Washing Machine,Y,Y,30,0:02:19,1,Returns
ID4570,22/03/2015 14:48,Joe,Fridge,Y,Y,124,0:05:27,4,Broken Product
ID4571,22/03/2015 14:51,Becky,Air Conditioner,N,N,,,,How-to
ID4572,22/03/2015 14:51,Diane,Washing Machine,N,N,,,,
ID4573,22/03/2015 15:25,Joe,Television,Y,Y,114,0:04:08,3,Broken Product
ID4574,22/03/2015 15:25,Greg,Air Conditioner,Y,Y,32,0:05:00,4,New Purchase
ID4575,22/03/2015 15:41,Martha,Washing Machine,Y,Y,75,0:01:45,4,Broken Product
ID4576,22/03/2015 15:41,Dan,Washing Machine,Y,N,109,0:06:06,2,How-to
ID4577,22/03/2015 16:03,Martha,Television,Y,Y,116,0:02:42,3,How-to
ID4578,22/03/2015 16:03,Dan,Air Conditioner,Y,Y,26,0:02:31,3,Billing
ID4579,22/03/2015 16:06,Joe,Fridge,Y,Y,67,0:06:03,4,
ID4580,22/03/2015 16:06,Stewart,Fridge,Y,N,58,0:03:37,4,Broken Product
ID4581,22/03/2015 16:24,Stewart,Television,Y,Y,20,0:06:35,2,Broken Product
ID4582,22/03/2015 16:24,Jim,Air Conditioner,Y,Y,115,0:04:49,1,Billing
ID4583,22/03/2015 16:29,Stewart,Fridge,Y,N,35,0:03:45,4,Broken Product
ID4584,22/03/2015 16:29,Becky,Air Conditioner,Y,Y,36,0:02:11,4,Broken Product
ID4585,22/03/2015 16:49,Greg,Washing Machine,N,N,,,,Broken Product
ID4586,22/03/2015 16:49,Greg,Toaster,Y,Y,62,0:01:17,1,New Purchase
ID4587,22/03/2015 17:39,Dan,Fridge,Y,Y,37,0:04:20,3,How-to
ID4588,22/03/2015 17:39,Dan,Toaster,N,N,,,,New Purchase
ID4589,22/03/2015 17:48,Martha,Air Conditioner,Y,Y,124,0:06:19,1,Broken Product
ID4590,22/03/2015 17:48,Joe,Fridge,Y,Y,58,0:06:15,5,Broken Product
ID4591,22/03/2015 17:58,Becky,Fridge,Y,Y,77,0:02:11,5,Billing
ID4592,22/03/2015 17:58,Jim,Air Conditioner,Y,Y,80,0:01:08,4,Billing
ID4593,23/03/2015 9:18,Martha,Toaster,Y,Y,51,0:02:25,5,New Purchase
ID4594,23/03/2015 9:18,Martha,Television,Y,Y,110,0:04:19,3,Broken Product
ID4595,23/03/2015 9:47,Becky,Fridge,Y,Y,112,0:04:40,4,Broken Product
ID4596,23/03/2015 9:47,Dan,Air Conditioner,Y,Y,27,0:00:42,5,Billing
ID4597,23/03/2015 11:22,Dan,Air Conditioner,Y,Y,53,0:00:35,1,New Purchase
ID4598,23/03/2015 11:22,Joe,Air Conditioner,Y,Y,125,0:03:52,3,Billing
ID4599,23/03/2015 11:45,Joe,Television,Y,Y,13,0:02:54,1,New Purchase
ID4600,23/03/2015 11:45,Joe,Washing Machine,Y,Y,37,0:02:44,4,Billing
ID4601,23/03/2015 12:27,Martha,Television,Y,Y,84,0:03:46,4,New Purchase
ID4602,23/03/2015 12:27,Greg,Air Conditioner,N,N,,,,How-to
ID4603,23/03/2015 12:38,Martha,Television,N,N,,,,New Purchase
ID4604,23/03/2015 12:38,Joe,Fridge,Y,Y,123,0:03:06,3,
ID4605,23/03/2015 13:03,Martha,Television,Y,N,51,0:05:31,3,How-to
ID4606,23/03/2015 13:03,Greg,Fridge,Y,Y,69,0:04:47,1,How-to
ID4607,23/03/2015 13:52,Dan,Television,Y,Y,80,0:03:00,1,Billing
ID4608,23/03/2015 13:52,Greg,Toaster,Y,Y,111,0:04:05,5,Returns
ID4609,23/03/2015 14:05,Diane,Fridge,Y,Y,26,0:05:58,4,New Purchase
ID4610,23/03/2015 14:05,Dan,Fridge,Y,Y,29,0:02:43,1,Broken Product
ID4611,23/03/2015 14:26,Martha,Television,N,N,,,,New Purchase
ID4612,23/03/2015 14:26,Becky,Air Conditioner,Y,Y,43,0:01:32,4,Broken Product
ID4613,23/03/2015 15:21,Diane,Air Conditioner,Y,Y,58,0:04:56,3,How-to
ID4614,23/03/2015 15:21,Jim,Fridge,Y,Y,27,0:06:28,2,Broken Product
ID4615,23/03/2015 15:27,Diane,Fridge,Y,Y,39,0:01:55,4,Broken Product
ID4616,23/03/2015 15:27,Joe,Toaster,Y,Y,83,0:02:03,4,How-to
ID4617,23/03/2015 15:33,Jim,Washing Machine,Y,Y,22,0:04:16,4,Broken Product
ID4618,23/03/2015 15:33,Jim,Washing Machine,Y,Y,56,0:02:07,5,New Purchase
ID4619,23/03/2015 16:20,Martha,Television,Y,Y,98,0:04:10,2,Broken Product
ID4620,23/03/2015 16:20,Diane,Television,N,N,,,,Billing
ID4621,23/03/2015 16:24,Greg,Television,Y,Y,101,0:01:15,5,How-to
ID4622,23/03/2015 16:24,Greg,Television,N,N,,,,Billing
ID4623,23/03/2015 16:33,Dan,Air Conditioner,Y,Y,93,0:00:36,4,How-to
ID4624,23/03/2015 16:33,Dan,Toaster,Y,Y,24,0:02:57,4,Billing
ID4625,23/03/2015 16:39,Diane,Fridge,Y,Y,58,0:05:05,4,New Purchase
ID4626,23/03/2015 16:39,Greg,Toaster,Y,Y,124,0:01:49,4,Billing
