Call Id,Date,Agent,Department,Answered (Y/N),Resolved,Speed of Answer,AvgTalkDuration,Satisfaction rating,J,K
ID4111,13MAR15:16:17:46,Becky,Toaster,Y,Y,41,0:03:41,4,,
ID4112,13MAR15:16:17:46,Becky,Television,Y,Y,22,0:00:43,1,,
ID4114,13MAR15:16:53:46,Martha,Washing Machine,Y,Y,93,0:03:39,3,,
ID4115,13MAR15:17:02:24,Jim,Fridge,Y,Y,20,0:04:20,5,,
ID4116,13MAR15:17:02:24,Dan,Washing Machine,Y,Y,90,0:04:05,4,,
ID4117,13MAR15:17:24:00,Becky,Air Conditioner,Y,Y,107,0:06:33,3,,
ID4119,13MAR15:17:44:10,Dan,Washing Machine,Y,Y,38,0:05:43,3,,
ID4121,14MAR15:09:00:00,Becky,Television,Y,Y,50,0:01:57,4,,
ID4122,14MAR15:09:00:00,Greg,Fridge,Y,Y,90,0:05:06,4,,
ID4123,14MAR15:09:20:10,Becky,Fridge,Y,Y,22,0:04:21,4,,
ID4125,14MAR15:09:57:36,Martha,Television,Y,Y,67,0:05:05,4,,
ID4126,14MAR15:09:57:36,Dan,Washing Machine,Y,Y,89,0:06:20,3,,
ID4127,14MAR15:10:07:41,Becky,Toaster,Y,Y,21,0:05:46,3,,
ID4128,14MAR15:10:07:41,Diane,Washing Machine,Y,Y,34,0:01:04,4,,
ID4129,14MAR15:10:09:07,Diane,Washing Machine,Y,Y,77,0:00:48,2,,
ID4130,14MAR15:10:09:07,Diane,Fridge,Y,Y,72,0:02:45,1,,
ID4131,14MAR15:10:32:10,Joe,Television,Y,Y,83,0:02:01,3,,
ID4132,14MAR15:10:32:10,Jim,Television,Y,Y,120,0:01:46,3,,
ID4133,14MAR15:11:09:36,Diane,Washing Machine,Y,Y,82,0:04:16,5,,
ID4134,14MAR15:11:09:36,Martha,Television,Y,Y,61,0:06:39,5,,
ID4135,14MAR15:11:25:26,Jim,Washing Machine,Y,Y,69,0:02:39,2,,
ID4136,14MAR15:11:25:26,Jim,Air Conditioner,Y,N,19,0:04:17,4,,
ID4137,14MAR15:11:36:58,Diane,Air Conditioner,Y,Y,35,0:04:15,2,,
ID4139,14MAR15:11:52:48,Jim,Washing Machine,Y,Y,11,0:06:28,3,,
ID4140,14MAR15:11:52:48,Jim,Fridge,Y,Y,110,0:00:49,3,,
ID4141,14MAR15:13:00:29,Dan,Toaster,Y,Y,119,0:02:17,1,,
ID4142,14MAR15:13:00:29,Jim,Washing Machine,Y,Y,38,0:01:27,4,,
ID4143,14MAR15:13:09:07,Joe,Toaster,Y,Y,40,0:05:08,4,,
ID4144,14MAR15:13:09:07,Dan,Television,Y,Y,19,0:04:26,5,,
ID4146,14MAR15:13:16:19,Martha,Toaster,Y,Y,63,0:05:45,3,,
ID4147,14MAR15:13:24:58,Jim,Air Conditioner,Y,Y,33,0:03:10,5,,
ID4149,14MAR15:13:40:48,Jim,Fridge,Y,N,26,0:05:08,5,,
ID4152,14MAR15:13:46:34,Jim,Fridge,Y,Y,81,0:03:31,5,,
ID4153,14MAR15:14:03:50,Martha,Air Conditioner,Y,Y,65,0:06:28,3,,
ID4154,14MAR15:14:03:50,Jim,Fridge,Y,Y,84,0:04:14,3,,
ID4155,14MAR15:14:25:26,Jim,Fridge,Y,Y,42,0:04:52,1,,
ID4158,14MAR15:14:39:50,Martha,Television,Y,Y,123,0:03:38,2,,
ID4159,14MAR15:15:17:17,Greg,Washing Machine,Y,Y,65,0:06:37,4,,
ID4160,14MAR15:15:17:17,Diane,Washing Machine,Y,Y,33,0:05:43,5,,
ID4161,14MAR15:15:27:22,Diane,Toaster,Y,Y,117,0:04:04,3,,
ID4162,14MAR15:15:27:22,Diane,Television,Y,Y,122,0:01:36,3,,
ID4163,14MAR15:15:43:12,Jim,Air Conditioner,Y,Y,21,0:05:25,4,,
ID4164,14MAR15:15:43:12,Dan,Television,Y,N,48,0:04:16,4,,
ID4166,14MAR15:16:36:29,Diane,Air Conditioner,Y,Y,98,0:02:57,1,,
ID4167,14MAR15:16:36:29,Dan,Television,Y,Y,95,0:02:31,4,,
ID4168,14MAR15:16:36:29,Dan,Washing Machine,Y,Y,28,0:06:48,3,,
ID4172,15MAR15:09:08:38,Greg,Television,Y,Y,40,0:04:52,3,,
ID4173,15MAR15:09:30:14,Martha,Television,Y,Y,13,0:03:43,2,,
ID4174,15MAR15:09:30:14,Becky,Television,Y,Y,71,0:01:19,5,,
ID4175,15MAR15:09:44:38,Martha,Air Conditioner,Y,Y,106,0:00:46,4,,
ID4176,15MAR15:09:44:38,Dan,Television,Y,N,94,0:03:31,4,,
ID4177,15MAR15:10:00:29,Greg,Toaster,Y,Y,74,0:03:59,5,,
ID4178,15MAR15:10:00:29,Dan,Washing Machine,Y,Y,34,0:00:38,4,,
ID4179,15MAR15:10:09:07,Jim,Fridge,Y,Y,38,0:02:06,2,,
ID4180,15MAR15:10:09:07,Jim,Air Conditioner,Y,Y,31,0:02:53,4,,
ID4181,15MAR15:10:13:26,Martha,Washing Machine,Y,Y,13,0:03:05,3,,
ID4182,15MAR15:10:13:26,Stewart,Air Conditioner,Y,Y,79,0:01:48,3,,
ID4183,15MAR15:11:06:43,Stewart,Washing Machine,Y,Y,49,0:05:00,2,,
ID4184,15MAR15:11:06:43,Stewart,Air Conditioner,Y,Y,89,0:03:59,1,,
ID4185,15MAR15:11:09:36,Jim,Television,Y,Y,37,0:04:57,5,,
ID4188,15MAR15:11:58:34,Diane,Fridge,Y,Y,51,0:02:22,3,,
ID4189,15MAR15:12:10:05,Greg,Toaster,Y,Y,49,0:02:11,1,,
ID4191,15MAR15:12:28:48,Becky,Fridge,Y,Y,14,0:05:44,4,,
ID4192,15MAR15:12:28:48,Joe,Toaster,Y,Y,91,0:04:47,3,,
ID4194,15MAR15:13:07:41,Greg,Fridge,Y,Y,111,0:03:08,3,,
ID4195,15MAR15:13:33:36,Martha,Washing Machine,Y,Y,80,0:04:46,5,,
ID4196,15MAR15:13:33:36,Dan,Fridge,Y,Y,119,0:01:54,3,,
ID4197,15MAR15:13:52:19,Jim,Washing Machine,Y,Y,68,0:03:17,3,,
ID4199,15MAR15:14:09:36,Jim,Washing Machine,Y,Y,109,0:02:25,3,,
ID4200,15MAR15:14:09:36,Stewart,Television,Y,Y,24,0:06:56,4,,
ID4201,15MAR15:14:26:53,Diane,Air Conditioner,Y,Y,55,0:02:25,5,,
ID4202,15MAR15:14:26:53,Dan,Fridge,Y,Y,92,0:04:14,5,,
ID4203,15MAR15:15:51:50,Martha,Air Conditioner,Y,Y,106,0:03:22,3,,
ID4204,15MAR15:15:51:50,Diane,Fridge,Y,Y,28,0:01:25,3,,
ID4205,15MAR15:16:04:48,Becky,Toaster,Y,Y,28,0:02:32,5,,
ID4206,15MAR15:16:04:48,Dan,Washing Machine,Y,N,40,0:05:57,2,,
ID4207,15MAR15:16:27:50,Greg,Air Conditioner,Y,Y,12,0:06:45,5,,
ID4208,15MAR15:16:27:50,Joe,Television,Y,Y,61,0:02:29,5,,
ID4209,15MAR15:17:05:17,Becky,Television,Y,Y,92,0:01:24,1,,
ID4212,15MAR15:17:11:02,Greg,Fridge,Y,Y,43,0:00:36,3,,
ID4213,15MAR15:17:18:14,Joe,Fridge,Y,Y,46,0:03:53,5,,
ID4214,15MAR15:17:18:14,Dan,Air Conditioner,Y,Y,51,0:06:02,4,,
ID4215,15MAR15:17:28:19,Diane,Washing Machine,Y,Y,13,0:01:14,3,,
ID4216,15MAR15:17:28:19,Diane,Toaster,Y,N,19,0:01:44,5,,
ID4217,15MAR15:17:32:38,Becky,Fridge,Y,Y,30,0:03:29,3,,
ID4218,15MAR15:17:32:38,Dan,Air Conditioner,Y,Y,122,0:06:34,3,,
ID4219,15MAR15:17:47:02,Greg,Fridge,Y,Y,83,0:03:41,2,,
ID4221,16MAR15:09:11:31,Joe,Air Conditioner,Y,Y,125,0:01:15,4,,
ID4222,16MAR15:09:11:31,Joe,Fridge,Y,Y,80,0:01:09,2,,
ID4223,16MAR15:09:46:05,Stewart,Television,Y,Y,112,0:05:47,2,,
ID4224,16MAR15:09:46:05,Greg,Television,Y,Y,113,0:03:26,5,,
ID4225,16MAR15:10:09:07,Dan,Fridge,Y,Y,95,0:04:00,4,,
ID4226,16MAR15:10:09:07,Joe,Television,Y,Y,40,0:03:15,3,,
ID4227,16MAR15:10:10:34,Dan,Television,Y,Y,106,0:06:52,3,,
ID4228,16MAR15:10:10:34,Greg,Toaster,Y,Y,38,0:03:33,3,,
ID4230,16MAR15:10:23:31,Greg,Television,Y,Y,61,0:04:00,3,,
ID4234,16MAR15:10:35:02,Jim,Fridge,Y,Y,70,0:04:11,1,,
ID4237,16MAR15:11:44:10,Stewart,Air Conditioner,Y,Y,56,0:05:36,4,,
ID4238,16MAR15:11:44:10,Stewart,Television,Y,Y,26,0:06:11,4,,
ID4239,16MAR15:12:21:36,Diane,Air Conditioner,Y,Y,11,0:03:06,4,,
ID4240,16MAR15:12:21:36,Greg,Toaster,Y,Y,22,0:06:31,1,,
ID4241,16MAR15:12:43:12,Jim,Television,Y,Y,33,0:06:40,3,,
ID4242,16MAR15:12:43:12,Stewart,Television,Y,Y,58,0:01:06,4,,
ID4243,16MAR15:12:48:58,Greg,Washing Machine,Y,Y,72,0:05:47,3,,
ID4244,16MAR15:12:48:58,Greg,Toaster,Y,Y,63,0:05:27,5,,
ID4245,16MAR15:13:04:48,Diane,Television,Y,Y,52,0:03:32,4,,
ID4247,16MAR15:13:16:19,Stewart,Air Conditioner,Y,Y,106,0:05:31,5,,
ID4248,16MAR15:13:16:19,Diane,Fridge,Y,Y,26,0:06:34,3,,
ID4249,16MAR15:13:29:17,Diane,Toaster,Y,Y,76,0:03:29,5,,
ID4250,16MAR15:13:29:17,Stewart,Air Conditioner,Y,Y,45,0:06:29,5,,
ID4252,16MAR15:13:32:10,Dan,Toaster,Y,Y,61,0:01:30,3,,
ID4254,16MAR15:13:56:38,Dan,Washing Machine,Y,N,38,0:04:55,2,,
ID4255,16MAR15:14:09:36,Jim,Washing Machine,Y,Y,19,0:02:13,4,,
ID4256,16MAR15:14:09:36,Joe,Television,Y,Y,15,0:03:03,4,,
ID4257,16MAR15:14:13:55,Becky,Television,Y,Y,90,0:04:55,3,,
ID4258,16MAR15:14:13:55,Stewart,Fridge,Y,Y,99,0:01:04,3,,
ID4259,16MAR15:14:13:55,Becky,Washing Machine,Y,Y,18,0:01:56,5,,
ID4260,16MAR15:14:13:55,Jim,Toaster,Y,Y,65,0:02:35,4,,
ID4261,16MAR15:14:25:26,Martha,Fridge,Y,Y,91,0:05:37,4,,
ID4262,16MAR15:14:25:26,Jim,Television,Y,Y,95,0:02:04,4,,
ID4263,16MAR15:14:34:05,Jim,Television,Y,Y,87,0:04:44,4,,
ID4264,16MAR15:14:34:05,Dan,Toaster,Y,Y,71,0:06:01,3,,
ID4265,16MAR15:15:21:36,Jim,Fridge,Y,Y,74,0:03:04,5,,
ID4266,16MAR15:15:21:36,Jim,Air Conditioner,Y,Y,28,0:05:05,4,,
ID4267,16MAR15:15:40:19,Joe,Washing Machine,Y,Y,101,0:02:53,3,,
ID4269,16MAR15:15:43:12,Martha,Toaster,Y,Y,90,0:04:48,3,,
ID4270,16MAR15:15:43:12,Joe,Washing Machine,Y,Y,76,0:04:56,5,,
ID4272,16MAR15:16:00:29,Joe,Washing Machine,Y,N,20,0:01:19,5,,
ID4273,16MAR15:16:13:26,Becky,Washing Machine,Y,N,26,0:06:19,3,,
ID4274,16MAR15:16:13:26,Stewart,Washing Machine,Y,Y,53,0:01:12,3,,
ID4275,16MAR15:16:36:29,Greg,Washing Machine,Y,Y,26,0:02:57,4,,
ID4276,16MAR15:16:36:29,Joe,Toaster,Y,Y,66,0:03:42,3,,
ID4277,16MAR15:17:09:36,Dan,Toaster,Y,N,105,0:05:32,4,,
ID4278,16MAR15:17:09:36,Diane,Fridge,Y,Y,111,0:01:13,3,,
ID4279,16MAR15:17:49:55,Martha,Washing Machine,Y,Y,26,0:06:30,1,,
ID4281,17MAR15:09:05:46,Stewart,Toaster,Y,N,50,0:02:52,4,,
ID4282,17MAR15:09:05:46,Dan,Television,Y,Y,57,0:06:06,5,,
ID4283,17MAR15:09:43:12,Jim,Air Conditioner,Y,Y,26,0:01:19,5,,
ID4284,17MAR15:09:43:12,Greg,Fridge,Y,Y,104,0:06:58,1,,
ID4285,17MAR15:10:59:31,Becky,Air Conditioner,Y,Y,93,0:05:21,1,,
ID4286,17MAR15:10:59:31,Jim,Air Conditioner,Y,Y,108,0:02:05,3,,
ID4287,17MAR15:11:25:26,Martha,Television,Y,Y,42,0:02:22,5,,
ID4289,17MAR15:11:44:10,Jim,Fridge,Y,Y,94,0:05:17,5,,
ID4290,17MAR15:11:44:10,Dan,Washing Machine,Y,Y,74,0:03:05,3,,
ID4291,17MAR15:12:43:12,Diane,Washing Machine,Y,Y,117,0:02:21,5,,
ID4293,17MAR15:13:01:55,Martha,Toaster,Y,Y,49,0:00:54,1,,
ID4294,17MAR15:13:01:55,Diane,Television,Y,Y,23,0:04:40,3,,
ID4296,17MAR15:13:24:58,Martha,Television,Y,Y,84,0:02:16,5,,
ID4297,17MAR15:13:58:05,Martha,Toaster,Y,Y,69,0:01:19,1,,
ID4298,17MAR15:13:58:05,Diane,Air Conditioner,Y,Y,25,0:04:44,3,,
ID4301,17MAR15:14:19:41,Greg,Toaster,Y,Y,34,0:04:33,4,,
ID4302,17MAR15:14:19:41,Joe,Television,Y,N,45,0:03:45,1,,
ID4304,17MAR15:14:21:07,Dan,Toaster,Y,Y,29,0:01:50,5,,
ID4305,17MAR15:15:17:17,Jim,Air Conditioner,Y,Y,26,0:03:15,4,,
ID4306,17MAR15:15:17:17,Diane,Television,Y,Y,115,0:04:28,4,,
ID4307,17MAR15:15:47:31,Martha,Toaster,Y,Y,78,0:04:08,3,,
ID4308,17MAR15:15:47:31,Jim,Television,Y,N,41,0:04:11,3,,
ID4309,17MAR15:16:20:38,Diane,Washing Machine,Y,Y,21,0:02:26,5,,
ID4311,17MAR15:16:22:05,Martha,Television,Y,Y,47,0:04:30,5,,
ID4312,17MAR15:16:22:05,Jim,Toaster,Y,N,98,0:05:59,2,,
ID4314,17MAR15:16:42:14,Martha,Toaster,Y,Y,51,0:04:34,4,,
ID4315,17MAR15:16:46:34,Becky,Television,Y,Y,70,0:05:35,4,,
ID4316,17MAR15:16:46:34,Diane,Washing Machine,Y,Y,58,0:06:20,2,,
ID4319,17MAR15:17:12:29,Greg,Television,Y,Y,39,0:03:54,5,,
ID4320,17MAR15:17:12:29,Joe,Toaster,Y,Y,55,0:03:25,1,,
ID4321,17MAR15:17:13:55,Diane,Washing Machine,Y,Y,80,0:03:05,3,,
ID4322,17MAR15:17:13:55,Dan,Toaster,Y,Y,68,0:03:29,4,,
ID4323,17MAR15:17:24:00,Diane,Air Conditioner,Y,Y,96,0:02:14,3,,
ID4324,17MAR15:17:24:00,Greg,Toaster,Y,Y,32,0:03:48,3,,
ID4326,17MAR15:17:26:53,Diane,Television,Y,Y,90,0:01:53,3,,
ID4327,17MAR15:17:48:29,Dan,Television,Y,Y,108,0:03:15,4,,
ID4328,17MAR15:17:48:29,Stewart,Air Conditioner,Y,N,120,0:05:34,4,,
ID4329,17MAR15:18:00:00,Dan,Washing Machine,Y,Y,21,0:04:39,5,,
ID4331,18MAR15:09:14:24,Martha,Toaster,Y,N,59,0:02:47,4,,
ID4332,18MAR15:09:14:24,Stewart,Fridge,Y,Y,14,0:05:22,3,,
ID4334,18MAR15:09:21:36,Stewart,Television,Y,Y,57,0:00:44,3,,
ID4335,18MAR15:10:32:10,Dan,Television,Y,Y,123,0:04:04,3,,
ID4336,18MAR15:10:32:10,Dan,Television,Y,Y,71,0:05:41,3,,
ID4337,18MAR15:10:56:38,Stewart,Washing Machine,Y,N,71,0:04:16,3,,
ID4338,18MAR15:10:56:38,Martha,Air Conditioner,Y,Y,41,0:06:22,3,,
ID4340,18MAR15:11:38:24,Martha,Air Conditioner,Y,Y,80,0:05:43,4,,
ID4342,18MAR15:12:02:53,Greg,Toaster,Y,Y,57,0:01:12,2,,
ID4343,18MAR15:12:30:14,Stewart,Television,Y,Y,17,0:02:39,3,,
ID4344,18MAR15:12:30:14,Martha,Fridge,Y,Y,93,0:04:47,5,,
ID4345,18MAR15:12:51:50,Greg,Toaster,Y,Y,13,0:00:43,3,,
ID4346,18MAR15:12:51:50,Stewart,Toaster,Y,Y,64,0:01:42,4,,
ID4347,18MAR15:13:36:29,Stewart,Air Conditioner,Y,Y,98,0:01:50,5,,
ID4348,18MAR15:13:36:29,Greg,Air Conditioner,Y,N,83,0:02:28,2,,
ID4349,18MAR15:13:49:26,Martha,Television,Y,N,116,0:06:18,5,,
ID4350,18MAR15:13:49:26,Becky,Television,Y,Y,104,0:00:46,2,,
ID4351,18MAR15:14:02:24,Martha,Television,Y,Y,83,0:05:34,5,,
ID4352,18MAR15:14:02:24,Martha,Fridge,Y,Y,26,0:06:48,4,,
ID4353,18MAR15:14:25:26,Diane,Fridge,Y,Y,47,0:00:36,2,,
ID4356,18MAR15:14:41:17,Joe,Air Conditioner,Y,N,34,0:03:07,4,,
ID4357,18MAR15:14:52:48,Becky,Air Conditioner,Y,Y,65,0:03:42,5,,
ID4358,18MAR15:14:52:48,Diane,Television,Y,Y,54,0:06:19,3,,
ID4359,18MAR15:14:52:48,Joe,Air Conditioner,Y,Y,108,0:05:15,4,,
ID4360,18MAR15:14:52:48,Jim,Washing Machine,Y,Y,114,0:04:42,4,,
ID4361,18MAR15:15:48:58,Jim,Fridge,Y,Y,109,0:02:59,3,,
ID4362,18MAR15:15:48:58,Jim,Television,Y,Y,115,0:03:35,3,,
ID4363,18MAR15:16:03:22,Joe,Television,Y,Y,125,0:04:07,3,,
ID4364,18MAR15:16:03:22,Joe,Air Conditioner,Y,Y,116,0:03:19,4,,
ID4365,18MAR15:16:16:19,Greg,Fridge,Y,Y,12,0:02:51,3,,
ID4366,18MAR15:16:16:19,Becky,Television,Y,Y,96,0:02:14,5,,
ID4367,18MAR15:16:30:43,Diane,Television,Y,Y,13,0:05:17,5,,
ID4369,18MAR15:16:58:05,Jim,Washing Machine,Y,Y,96,0:06:22,3,,
ID4371,18MAR15:17:08:10,Dan,Television,Y,Y,37,0:05:55,3,,
ID4372,18MAR15:17:08:10,Stewart,Air Conditioner,Y,Y,45,0:06:15,4,,
ID4373,18MAR15:17:22:34,Becky,Television,Y,Y,44,0:02:44,5,,
ID4375,18MAR15:17:26:53,Martha,Washing Machine,Y,Y,65,0:03:19,3,,
ID4376,18MAR15:17:26:53,Martha,Television,Y,Y,48,0:02:07,4,,
ID4377,18MAR15:17:41:17,Stewart,Air Conditioner,Y,Y,119,0:02:34,1,,
ID4378,18MAR15:17:41:17,Jim,Washing Machine,Y,N,102,0:05:16,3,,
ID4379,19MAR15:09:15:50,Stewart,Washing Machine,Y,Y,30,0:05:10,5,,
ID4380,19MAR15:09:15:50,Joe,Toaster,Y,Y,51,0:05:19,1,,
ID4382,19MAR15:09:47:31,Becky,Air Conditioner,Y,Y,39,0:05:10,5,,
ID4383,19MAR15:10:03:22,Becky,Toaster,Y,Y,102,0:05:27,2,,
ID4384,19MAR15:10:03:22,Stewart,Toaster,Y,Y,112,0:00:40,3,,
ID4386,19MAR15:10:14:53,Martha,Air Conditioner,Y,Y,42,0:04:36,5,,
ID4387,19MAR15:11:12:29,Greg,Fridge,Y,Y,87,0:01:28,3,,
ID4389,19MAR15:11:13:55,Becky,Washing Machine,Y,Y,123,0:02:32,3,,
ID4391,19MAR15:11:29:46,Dan,Washing Machine,Y,Y,98,0:01:26,3,,
ID4392,19MAR15:11:29:46,Jim,Television,Y,Y,45,0:00:39,4,,
ID4393,19MAR15:12:14:24,Stewart,Toaster,Y,Y,50,0:02:14,3,,
ID4394,19MAR15:12:14:24,Joe,Toaster,Y,Y,102,0:04:30,4,,
ID4395,19MAR15:12:27:22,Diane,Fridge,Y,Y,93,0:02:12,1,,
ID4396,19MAR15:12:27:22,Stewart,Fridge,Y,Y,28,0:05:27,3,,
ID4399,19MAR15:12:59:02,Joe,Air Conditioner,Y,N,123,0:00:46,4,,
ID4400,19MAR15:12:59:02,Greg,Fridge,Y,Y,112,0:04:09,4,,
ID4401,19MAR15:13:07:41,Stewart,Washing Machine,Y,Y,12,0:01:16,3,,
ID4402,19MAR15:13:07:41,Dan,Washing Machine,Y,Y,107,0:06:01,4,,
ID4403,19MAR15:13:55:12,Diane,Air Conditioner,Y,Y,97,0:03:38,2,,
ID4406,19MAR15:14:18:14,Diane,Fridge,Y,Y,98,0:06:47,4,,
ID4407,19MAR15:15:21:36,Jim,Television,Y,Y,96,0:05:49,2,,
ID4409,19MAR15:15:24:29,Joe,Toaster,Y,Y,60,0:01:17,1,,
ID4410,19MAR15:15:24:29,Joe,Washing Machine,Y,Y,115,0:04:56,3,,
ID4411,19MAR15:15:28:48,Martha,Washing Machine,Y,Y,86,0:02:17,4,,
ID4412,19MAR15:15:28:48,Martha,Toaster,Y,Y,99,0:02:10,2,,
ID4413,19MAR15:15:34:34,Greg,Fridge,Y,N,55,0:03:31,4,,
ID4414,19MAR15:15:34:34,Joe,Television,Y,N,100,0:01:32,2,,
ID4415,19MAR15:16:27:50,Becky,Washing Machine,Y,Y,101,0:01:24,4,,
ID4416,19MAR15:16:27:50,Joe,Toaster,Y,Y,105,0:06:19,5,,
ID4418,19MAR15:16:33:36,Greg,Washing Machine,Y,Y,47,0:06:54,4,,
ID4419,19MAR15:16:43:41,Greg,Fridge,Y,Y,123,0:02:40,3,,
ID4420,19MAR15:16:43:41,Jim,Television,Y,N,108,0:04:39,3,,
ID4422,20MAR15:09:05:46,Martha,Air Conditioner,Y,Y,35,0:01:07,5,,
ID4423,20MAR15:09:57:36,Jim,Air Conditioner,Y,Y,80,0:03:07,5,,
ID4424,20MAR15:09:57:36,Dan,Air Conditioner,Y,Y,16,0:02:55,5,,
ID4425,20MAR15:10:17:46,Dan,Fridge,Y,Y,102,0:06:15,3,,
ID4427,20MAR15:10:19:12,Joe,Television,Y,Y,111,0:06:16,3,,
ID4428,20MAR15:10:19:12,Becky,Toaster,Y,Y,81,0:04:45,4,,
ID4430,20MAR15:10:42:14,Martha,Air Conditioner,Y,Y,32,0:00:36,5,,
ID4432,20MAR15:11:12:29,Diane,Television,Y,Y,52,0:03:14,3,,
ID4433,20MAR15:11:25:26,Martha,Air Conditioner,Y,Y,112,0:03:11,5,,
ID4434,20MAR15:11:25:26,Becky,Air Conditioner,Y,Y,30,0:06:15,3,,
ID4435,20MAR15:11:47:02,Becky,Fridge,Y,Y,91,0:01:59,1,,
ID4436,20MAR15:11:47:02,Greg,Television,Y,Y,53,0:05:15,3,,
ID4439,20MAR15:12:12:58,Jim,Air Conditioner,Y,Y,40,0:05:02,3,,
ID4440,20MAR15:12:12:58,Diane,Washing Machine,Y,Y,45,0:05:46,5,,
ID4442,20MAR15:12:24:29,Stewart,Fridge,Y,Y,89,0:03:37,2,,
ID4443,20MAR15:13:07:41,Becky,Air Conditioner,Y,Y,24,0:01:50,5,,
ID4444,20MAR15:13:07:41,Diane,Air Conditioner,Y,Y,76,0:05:04,3,,
ID4445,20MAR15:13:12:00,Greg,Television,Y,Y,27,0:04:17,2,,
ID4446,20MAR15:13:12:00,Stewart,Washing Machine,Y,N,27,0:02:31,4,,
ID4447,20MAR15:13:42:14,Diane,Washing Machine,Y,Y,104,0:05:32,2,,
ID4448,20MAR15:13:42:14,Diane,Fridge,Y,Y,110,0:03:29,1,,
ID4449,20MAR15:13:46:34,Joe,Washing Machine,Y,Y,51,0:05:11,4,,
ID4450,20MAR15:13:46:34,Dan,Washing Machine,Y,Y,65,0:05:49,2,,
ID4451,20MAR15:14:26:53,Greg,Fridge,Y,Y,21,0:03:12,4,,
ID4452,20MAR15:14:26:53,Becky,Television,Y,Y,29,0:01:13,3,,
ID4455,20MAR15:15:41:46,Stewart,Washing Machine,Y,Y,124,0:03:03,4,,
ID4456,20MAR15:15:41:46,Greg,Television,Y,Y,21,0:04:24,1,,
ID4457,20MAR15:15:43:12,Martha,Fridge,Y,Y,121,0:02:18,3,,
ID4459,20MAR15:15:43:12,Dan,Toaster,Y,Y,56,0:02:47,2,,
ID4460,20MAR15:15:43:12,Greg,Washing Machine,Y,Y,10,0:06:13,3,,
ID4461,20MAR15:15:44:38,Martha,Toaster,Y,Y,56,0:02:52,4,,
ID4463,20MAR15:15:56:10,Jim,Air Conditioner,Y,Y,17,0:00:31,3,,
ID4464,20MAR15:15:56:10,Martha,Washing Machine,Y,Y,37,0:00:50,5,,
ID4465,20MAR15:16:06:14,Becky,Television,Y,Y,108,0:01:06,5,,
ID4466,20MAR15:16:06:14,Diane,Air Conditioner,Y,Y,18,0:05:43,5,,
ID4468,20MAR15:16:50:53,Martha,Television,Y,Y,77,0:04:43,4,,
ID4469,20MAR15:17:32:38,Diane,Television,Y,Y,34,0:04:31,1,,
ID4470,20MAR15:17:32:38,Greg,Washing Machine,Y,Y,73,0:01:42,3,,
ID4472,20MAR15:17:44:10,Greg,Fridge,Y,Y,120,0:02:42,3,,
ID4473,20MAR15:17:57:07,Stewart,Air Conditioner,Y,Y,100,0:05:17,1,,
ID4474,20MAR15:17:57:07,Martha,Toaster,Y,Y,93,0:06:18,4,,
ID4475,20MAR15:17:58:34,Diane,Television,Y,N,17,0:00:49,4,,
ID4476,20MAR15:17:58:34,Stewart,Toaster,Y,Y,17,0:05:09,2,,
ID4477,21MAR15:09:01:26,Jim,Washing Machine,Y,Y,56,0:04:25,2,,
ID4479,21MAR15:09:04:19,Dan,Washing Machine,Y,Y,97,0:02:39,2,,
ID4480,21MAR15:09:04:19,Stewart,Television,Y,Y,25,0:06:20,4,,
ID4481,21MAR15:09:27:22,Diane,Air Conditioner,Y,Y,47,0:02:50,4,,
ID4482,21MAR15:09:27:22,Jim,Toaster,Y,Y,70,0:01:55,3,,
ID4483,21MAR15:10:01:55,Greg,Air Conditioner,Y,Y,86,0:03:07,3,,
ID4484,21MAR15:10:01:55,Stewart,Washing Machine,Y,Y,92,0:04:09,5,,
ID4485,21MAR15:10:35:02,Greg,Fridge,Y,Y,122,0:01:28,3,,
ID4486,21MAR15:10:35:02,Diane,Television,Y,Y,11,0:06:48,3,,
ID4487,21MAR15:10:43:41,Diane,Air Conditioner,Y,Y,27,0:06:08,3,,
ID4489,21MAR15:11:09:36,Becky,Toaster,Y,Y,17,0:01:58,4,,
ID4490,21MAR15:11:09:36,Greg,Toaster,Y,Y,113,0:03:14,3,,
ID4492,21MAR15:11:31:12,Becky,Television,Y,Y,101,0:03:22,3,,
ID4493,21MAR15:11:47:02,Becky,Washing Machine,Y,Y,69,0:02:34,1,,
ID4494,21MAR15:11:47:02,Stewart,Air Conditioner,Y,Y,24,0:03:57,3,,
ID4495,21MAR15:11:55:41,Becky,Air Conditioner,Y,Y,84,0:02:00,4,,
ID4499,21MAR15:12:18:43,Martha,Television,Y,Y,92,0:04:10,3,,
ID4502,21MAR15:12:53:17,Diane,Television,Y,Y,114,0:03:55,2,,
ID4503,21MAR15:12:53:17,Diane,Toaster,Y,Y,109,0:04:39,3,,
ID4504,21MAR15:12:53:17,Diane,Air Conditioner,Y,Y,89,0:02:31,3,,
ID4505,21MAR15:13:09:07,Dan,Toaster,Y,Y,124,0:03:38,3,,
ID4506,21MAR15:13:09:07,Martha,Television,Y,Y,43,0:01:07,5,,
ID4507,21MAR15:13:30:43,Dan,Washing Machine,Y,Y,110,0:05:20,5,,
ID4508,21MAR15:13:30:43,Becky,Television,Y,Y,31,0:03:19,4,,
ID4511,21MAR15:14:12:29,Diane,Television,Y,Y,17,0:04:48,3,,
